mechanism,kappa,cohort_replicate,unit_index,family,phi,lambda,neff_p,neff_var,threshold_calibration_max_error,theta_obs,theta_native_null_median,delta_theta,p_native,native_reject_005,delta_positive,native_null_valid_fraction,native_spectral_error_median,native_count_exact_fraction,native_group_count_exact_fraction,injection_monthly_multiset_exact,injection_monthly_event_count_exact,annual_count_mean,annual_count_sd,annual_count_ac1,monthly_indicator_ac1,monthly_indicator_ac12
persistent_regime_alignment,0.4,137,7,tinnov,0.5,4.0,4.964583905619269,6.206923406679964,,0.8595931632161772,0.7129257811063298,-0.1466673821098474,0.844311377245509,False,False,1.0,0.0078361731718397,1.0,1.0,True,True,3.01593625498008,1.728523602541241,0.2772716605150306,0.5584359883983482,0.510146797810979
persistent_regime_alignment,0.4,138,0,gaussian,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.7024835796387521,0.7486315218381534,0.0461479421994013,0.3872255489021956,False,True,1.0,0.0064808129718849,1.0,1.0,True,True,3.01593625498008,1.8051897903554368,0.3255258512127653,0.5640951694304253,0.5222506012766611
persistent_regime_alignment,0.4,138,1,tinnov,0.2,4.0,4.964583905619269,6.206923406679964,,0.7814390949750066,0.7318767641414056,-0.049562330833601,0.6167664670658682,False,False,1.0,0.010219174559046,1.0,1.0,True,True,2.99601593625498,1.654398960367408,0.4762625819891378,0.5021514418865414,0.5438443231641025
persistent_regime_alignment,0.4,138,2,periodic,0.2,4.0,4.964583905619269,6.206923406679964,2.775557561562892e-17,0.3479470508990804,0.5771266361864407,0.2291795852873602,0.0499001996007984,True,True,1.0,0.0085660258935073,1.0,1.0,True,True,3.1274900398406373,1.6337090481125636,0.4297839222508895,0.4816282265299402,0.5413257660058206
persistent_regime_alignment,0.4,138,3,periodic,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.5419653096330275,0.8050813547793688,0.2631160451463413,0.0459081836327345,True,True,1.0,0.0052000790339483,1.0,1.0,True,True,2.8884462151394423,1.7342076207329915,0.3659022063710022,0.5413714858643026,0.5293150473405489
persistent_regime_alignment,0.4,138,4,periodic,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.5051000198059021,0.5676877033922403,0.0625876835863381,0.3293413173652694,False,True,1.0,0.0079707694150553,1.0,1.0,True,True,3.051792828685259,1.844909755215363,0.2629328640517643,0.6089985218033998,0.5580618859693444
persistent_regime_alignment,0.4,138,5,gaussian,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.7345877313752486,0.7594681084986414,0.0248803771233928,0.4510978043912175,False,True,1.0,0.009761345579534,1.0,1.0,True,True,2.852589641434263,1.874069029683856,0.3054676576486133,0.6014998898467607,0.5350719622261083
persistent_regime_alignment,0.4,138,6,tinnov,0.5,4.0,4.964583905619269,6.206923406679964,,0.8054715840386941,0.7285163846986287,-0.0769551993400654,0.7025948103792415,False,False,1.0,0.008033502957387,1.0,1.0,True,True,2.9721115537848606,1.790640541624349,0.3097310036541317,0.551360023463851,0.5024343125612043
persistent_regime_alignment,0.4,138,7,gaussian,0.2,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.8112650602409639,0.6946641907519036,-0.1166008694890603,0.8003992015968064,False,False,1.0,0.007173465012363,1.0,1.0,True,True,3.099601593625498,1.497022223777428,0.4819930640931173,0.5045117024423731,0.5830451778574511
persistent_regime_alignment,0.4,139,0,periodic,0.2,4.0,4.964583905619269,6.206923406679964,2.775557561562892e-17,0.6967670011148273,0.5958767733818604,-0.1008902277329668,0.7405189620758483,False,False,1.0,0.0074811582018796,1.0,1.0,True,True,2.960159362549801,1.571156340253863,0.3998980626736259,0.4910181191799097,0.5218635474110723
persistent_regime_alignment,0.4,139,1,periodic,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.6004029658284977,0.6600097700073837,0.0596068041788859,0.3532934131736527,False,True,1.0,0.0120153643009539,1.0,1.0,True,True,2.952191235059761,1.563307219146998,0.3990109811145733,0.5248939144532769,0.577913872769337
persistent_regime_alignment,0.4,139,2,tinnov,0.2,4.0,4.964583905619269,6.206923406679964,,0.7713270963270963,0.7129950026177391,-0.0583320937093572,0.6706586826347305,False,False,1.0,0.0066722696760579,1.0,1.0,True,True,3.0199203187251,1.5107851292617045,0.4693663815674636,0.5003682482979391,0.5772709752633517
persistent_regime_alignment,0.4,139,3,tinnov,0.8,4.0,4.964583905619269,6.206923406679964,,0.7071027333796618,0.7411339056365942,0.0340311722569324,0.3832335329341317,False,True,1.0,0.0101291838717962,1.0,1.0,True,True,2.956175298804781,1.8665838241176256,0.352996888675754,0.6127319739084444,0.558999639178363
persistent_regime_alignment,0.4,139,4,gaussian,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.5856761006289308,0.7066353582008902,0.1209592575719593,0.1916167664670658,False,True,1.0,0.0071145576966005,1.0,1.0,True,True,2.760956175298805,1.8805540534321772,0.185208257158205,0.6024313530815167,0.4983921296792109
persistent_regime_alignment,0.4,139,5,gaussian,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,1.0,0.6906327960041432,-0.3093672039958568,1.0,False,False,1.0,0.0098069262667672,1.0,1.0,True,True,2.9681274900398407,1.9328828045014843,0.3825339730372588,0.5789792560380794,0.544137777433103
persistent_regime_alignment,0.4,139,6,periodic,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.6781392694063927,0.7508536542464914,0.0727143848400987,0.2654690618762475,False,True,1.0,0.0081217833433965,1.0,1.0,True,True,3.0637450199203187,1.9969898459795228,0.340643531912853,0.6176167888457668,0.5453037651501936
persistent_regime_alignment,0.4,139,7,gaussian,0.2,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.4445836913969254,0.7677731613434489,0.3231894699465234,0.0199600798403193,True,True,1.0,0.0112422152931126,1.0,1.0,True,True,3.01593625498008,1.6627345773818003,0.4776063403005061,0.5254261925250598,0.5595734665227656
persistent_regime_alignment,0.4,140,0,periodic,0.2,4.0,4.964583905619269,6.206923406679964,2.775557561562892e-17,0.4823819591261452,0.5743617486678385,0.0919797895416933,0.1956087824351297,False,True,1.0,0.0066581478574461,1.0,1.0,True,True,2.9362549800796813,1.6252245688299771,0.4649394711152679,0.4837167102524418,0.5127260566761852
persistent_regime_alignment,0.4,140,1,periodic,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.8114104595879557,0.7932034263078007,-0.0182070332801549,0.5528942115768463,False,False,1.0,0.0080068989115509,1.0,1.0,True,True,2.99601593625498,1.692491051647068,0.4619702040938981,0.5273774558025802,0.5299334843724778
persistent_regime_alignment,0.4,140,2,tinnov,0.8,4.0,4.964583905619269,6.206923406679964,,0.621282694374776,0.7303353496820548,0.1090526553072788,0.2275449101796407,False,True,1.0,0.0076258271592075,1.0,1.0,True,True,3.1155378486055776,1.8026644759108417,0.3526137247148347,0.6204996171100999,0.6045188297774357
persistent_regime_alignment,0.4,140,3,tinnov,0.5,4.0,4.964583905619269,6.206923406679964,,0.7214170692431562,0.9311584611981384,0.2097413919549823,0.1357285429141716,False,True,1.0,0.007878300813227,1.0,1.0,True,True,3.187250996015936,1.7334294626379347,0.3148531147971236,0.5746969299514145,0.5608634719710669
persistent_regime_alignment,0.4,140,4,gaussian,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.4291182904257109,0.7526290990946984,0.3235108086689875,0.0179640718562874,True,True,1.0,0.006464139428281,1.0,1.0,True,True,2.9163346613545817,1.8241878921018584,0.3296755204291244,0.6131569894162701,0.5769152125721021
persistent_regime_alignment,0.4,140,5,periodic,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.8529764861732075,0.8033453424298191,-0.0496311437433883,0.6167664670658682,False,False,1.0,0.0077923802727559,1.0,1.0,True,True,2.848605577689243,1.9001436430836909,0.248011190154726,0.6211669366731805,0.5247845952056324
persistent_regime_alignment,0.4,140,6,gaussian,0.2,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.8039598438371445,0.7050582589331214,-0.0989015849040231,0.7624750499001997,False,False,1.0,0.0064504033826335,1.0,1.0,True,True,2.99601593625498,1.4950063171078076,0.3354066559762759,0.4774355560227525,0.5168436059004434
persistent_regime_alignment,0.4,140,7,tinnov,0.2,4.0,4.964583905619269,6.206923406679964,,0.7535779816513761,0.5067996348317712,-0.2467783468196049,0.940119760479042,False,False,1.0,0.0118398385286647,1.0,1.0,True,True,2.960159362549801,1.652719108829818,0.4639290941935666,0.5163689320845184,0.5640652554442314
persistent_regime_alignment,0.4,141,0,tinnov,0.2,4.0,4.964583905619269,6.206923406679964,,0.4037370704037371,0.5643311250300138,0.1605940546262767,0.0758483033932135,False,True,1.0,0.0086249806601943,1.0,1.0,True,True,3.0597609561752988,1.581899087721636,0.3656331742493736,0.5112481522542496,0.5479352757326992
persistent_regime_alignment,0.4,141,1,tinnov,0.8,4.0,4.964583905619269,6.206923406679964,,1.0,0.7419889677496581,-0.2580110322503419,1.0,False,False,1.0,0.0118555768097943,1.0,1.0,True,True,2.9760956175298805,2.0196806320305,0.2989410116790103,0.6261715599857467,0.5182429165535672
persistent_regime_alignment,0.4,141,2,gaussian,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.7098454301075269,0.930498011877382,0.2206525817698551,0.0678642714570858,False,True,1.0,0.0068202233459545,1.0,1.0,True,True,3.087649402390438,1.5968990282930815,0.2913415389621361,0.5555622295598128,0.548289039179777
persistent_regime_alignment,0.4,141,3,gaussian,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.7312340966921119,0.8454045428382431,0.1141704461461311,0.2055888223552894,False,True,1.0,0.0084108480598115,1.0,1.0,True,True,2.816733067729084,1.909892178091322,0.4873495176534917,0.6097525925114021,0.5867100238917031
persistent_regime_alignment,0.4,141,4,periodic,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.4509542680149403,0.6751111468300522,0.2241568788151119,0.0339321357285429,True,True,1.0,0.0051726288740288,1.0,1.0,True,True,3.0278884462151394,1.632348271658359,0.2658536731239647,0.5183170749231115,0.5171348041096907
persistent_regime_alignment,0.4,141,5,periodic,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.8942115768463074,0.8043576555672627,-0.0898539212790446,0.718562874251497,False,False,1.0,0.0086739460802764,1.0,1.0,True,True,2.928286852589641,1.9502877133201515,0.3502489800237389,0.6245746504061002,0.559883590618891
persistent_regime_alignment,0.4,141,6,periodic,0.2,4.0,4.964583905619269,6.206923406679964,2.775557561562892e-17,0.5579494978756276,0.5622327908023128,0.0042832929266851,0.4870259481037924,False,True,1.0,0.0076702871715556,1.0,1.0,True,True,2.9641434262948207,1.6588255947901485,0.4761983780508739,0.4874588053280209,0.5444135987068962
persistent_regime_alignment,0.4,141,7,gaussian,0.2,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,1.0,0.7841420528076284,-0.2158579471923716,1.0,False,False,1.0,0.0073953645801299,1.0,1.0,True,True,3.135458167330677,1.490199620723549,0.4718347812964839,0.4965981539632695,0.6043801664691689
persistent_regime_alignment,0.4,142,0,tinnov,0.8,4.0,4.964583905619269,6.206923406679964,,0.6889932730225006,0.6909720953637764,0.0019788223412757,0.4930139720558882,False,True,1.0,0.0090465825388205,1.0,1.0,True,True,3.043824701195219,1.8814654035851568,0.398377647589004,0.6083250137952017,0.5927812822521938
persistent_regime_alignment,0.4,142,1,gaussian,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,1.0,0.8535453910114679,-0.1464546089885321,1.0,False,False,1.0,0.0114571934128176,1.0,1.0,True,True,2.8725099601593627,1.8051722045688072,0.3098274959752183,0.586690509000241,0.5634906454267227
persistent_regime_alignment,0.4,142,2,tinnov,0.2,4.0,4.964583905619269,6.206923406679964,,0.6890750844375162,0.6155182920119288,-0.0735567924255874,0.688622754491018,False,False,1.0,0.0113868892555792,1.0,1.0,True,True,3.00398406374502,1.547386970991112,0.4003978104927955,0.5153646868707595,0.5456180497519543
persistent_regime_alignment,0.4,142,3,periodic,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.7004310344827587,0.687186465629241,-0.0132445688535176,0.5429141716566867,False,False,1.0,0.008038758516355,1.0,1.0,True,True,3.223107569721116,1.6977908966264952,0.4224915120470188,0.5692797470961135,0.5812033375401233
persistent_regime_alignment,0.4,142,4,gaussian,0.2,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.5501370936153545,0.7130200136858655,0.162882920070511,0.1037924151696606,False,True,1.0,0.0074960861537619,1.0,1.0,True,True,2.952191235059761,1.5582019145338772,0.3768199809029937,0.4834336018289916,0.5393200920384108
persistent_regime_alignment,0.4,142,5,gaussian,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.6420929660600099,0.7023458350891979,0.060252869029188,0.3752495009980039,False,True,1.0,0.0051713746066805,1.0,1.0,True,True,3.00398406374502,1.7088893622278996,0.2982805109843964,0.5686132322190967,0.5249466940864841
persistent_regime_alignment,0.4,142,6,periodic,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.8258341759352882,0.6691196647228623,-0.1567145112124258,0.8542914171656687,False,False,1.0,0.0063568189062283,1.0,1.0,True,True,3.1792828685258963,1.8776651930937835,0.2298129318832491,0.6292127091162651,0.5673273743576315
persistent_regime_alignment,0.4,142,7,tinnov,0.5,4.0,4.964583905619269,6.206923406679964,,0.7941176470588235,0.7142722875351173,-0.0798453595237062,0.6986027944111777,False,False,1.0,0.0065963771779353,1.0,1.0,True,True,3.03187250996016,1.679196615820477,0.315682693606429,0.5469140492929518,0.5061521903582372
persistent_regime_alignment,0.4,143,0,tinnov,0.5,4.0,4.964583905619269,6.206923406679964,,0.612256371814093,0.7238409484619955,0.1115845766479025,0.2455089820359281,False,True,1.0,0.0134579671421481,1.0,1.0,True,True,3.00796812749004,1.677106291481958,0.3271802193817423,0.5515832136141186,0.544250241252082
persistent_regime_alignment,0.4,143,1,tinnov,0.2,4.0,4.964583905619269,6.206923406679964,,0.6150475341651812,0.6349391183952904,0.0198915842301091,0.4471057884231537,False,True,1.0,0.0073128164618892,1.0,1.0,True,True,3.0199203187251,1.625126900845007,0.3670082908317421,0.4885148963881199,0.514773776240769
persistent_regime_alignment,0.4,143,2,tinnov,0.8,4.0,4.964583905619269,6.206923406679964,,0.8211782499631105,0.6307034473131641,-0.1904748026499464,0.940119760479042,False,False,1.0,0.0069334902909944,1.0,1.0,True,True,2.928286852589641,1.9786803555875567,0.3924925511649488,0.6207048903477478,0.5593618646701188
persistent_regime_alignment,0.4,143,3,gaussian,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.9625272331154684,0.7200700478231828,-0.2424571852922855,0.936127744510978,False,False,1.0,0.0171295091664844,1.0,1.0,True,True,3.00796812749004,1.767326366305873,0.3173323923098662,0.559809420631731,0.5393453816786894
persistent_regime_alignment,0.4,143,4,periodic,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.7643089880732817,0.7699665710824668,0.005657583009185,0.4910179640718562,False,True,1.0,0.0069354678582222,1.0,1.0,True,True,2.8844621513944224,1.655185504210437,0.2724633551702402,0.5227772575442825,0.4809556639659395
persistent_regime_alignment,0.4,143,5,periodic,0.2,4.0,4.964583905619269,6.206923406679964,2.775557561562892e-17,0.6358795386027002,0.6520252826814352,0.016145744078735,0.4610778443113772,False,True,1.0,0.0063337388217103,1.0,1.0,True,True,3.00796812749004,1.6483531123663668,0.4518030015896005,0.5039168623053834,0.5449358728052964
persistent_regime_alignment,0.4,143,6,gaussian,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.8506944444444444,0.6979759750538028,-0.1527184693906416,0.8582834331337326,False,False,1.0,0.0069016989106695,1.0,1.0,True,True,2.9163346613545817,1.8843484378989297,0.2574263488677292,0.6203540686829443,0.5585422606904366
persistent_regime_alignment,0.4,143,7,periodic,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.7803751803751804,0.852361955420466,0.0719867750452856,0.3233532934131736,False,True,1.0,0.0056488927556598,1.0,1.0,True,True,2.9800796812749004,1.9504830318144053,0.2302858938108702,0.616224675453838,0.539756885878272
persistent_regime_alignment,0.4,144,0,gaussian,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.6402898550724637,0.6488465103159252,0.0085566552434614,0.4790419161676646,False,True,1.0,0.0075363902007568,1.0,1.0,True,True,2.816733067729084,1.7870380144255866,0.3481348455063306,0.5536564532464522,0.520361848856155
persistent_regime_alignment,0.4,144,1,tinnov,0.5,4.0,4.964583905619269,6.206923406679964,,0.6335524817850637,0.71276262427474,0.0792101424896762,0.2914171656686626,False,True,1.0,0.0077333421304497,1.0,1.0,True,True,3.0358565737051797,1.7635952174415428,0.3581003166802601,0.582400884100014,0.5494856193956962
persistent_regime_alignment,0.4,144,2,periodic,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.7602822233694717,0.8804807931941582,0.1201985698246864,0.2095808383233532,False,True,1.0,0.0116231720292894,1.0,1.0,True,True,3.0199203187251,1.940243134234912,0.3789584834366901,0.6259406686023204,0.590301408566313
persistent_regime_alignment,0.4,144,3,tinnov,0.8,4.0,4.964583905619269,6.206923406679964,,0.9400263207369808,0.8161397208784846,-0.123886599858496,0.7844311377245509,False,False,1.0,0.0075130795654781,1.0,1.0,True,True,3.0278884462151394,1.9380903864684669,0.3119128089450177,0.6097948694094936,0.549384362357307
persistent_regime_alignment,0.4,144,4,tinnov,0.2,4.0,4.964583905619269,6.206923406679964,,0.520274668055194,0.5197677942597811,-0.0005068737954128,0.5029940119760479,False,False,1.0,0.0080858721571669,1.0,1.0,True,True,2.9840637450199203,1.4530312524642297,0.4663991745504832,0.4994874432400633,0.5691988422966672
persistent_regime_alignment,0.4,144,5,periodic,0.2,4.0,4.964583905619269,6.206923406679964,2.775557561562892e-17,0.5612621817038667,0.6798259251985685,0.1185637434947018,0.1736526946107784,False,True,1.0,0.0076388609199188,1.0,1.0,True,True,3.0239043824701195,1.5277728676345823,0.4264378823454144,0.4894061229962354,0.5599620482197339
persistent_regime_alignment,0.4,144,6,periodic,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.7670921985815603,0.7280957089685944,-0.0389964896129658,0.6007984031936128,False,False,1.0,0.0059953017062556,1.0,1.0,True,True,3.0677290836653386,1.6745679178417632,0.3200336853605244,0.5652084472209138,0.5617624254089356
persistent_regime_alignment,0.4,144,7,gaussian,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.4938089935305971,0.7337377379496346,0.2399287444190375,0.0359281437125748,True,True,1.0,0.0073071745595542,1.0,1.0,True,True,3.039840637450199,1.9409629121640648,0.3308742255292658,0.6208915873764413,0.5703347338387129
persistent_regime_alignment,0.4,145,0,tinnov,0.2,4.0,4.964583905619269,6.206923406679964,,0.7969391025641026,0.7327598583670605,-0.0641792441970421,0.6606786427145709,False,False,1.0,0.0073889421298895,1.0,1.0,True,True,3.00398406374502,1.6154088894840597,0.4521276545533772,0.5162147283248834,0.5326862865483787
persistent_regime_alignment,0.4,145,1,tinnov,0.8,4.0,4.964583905619269,6.206923406679964,,0.6631255901794145,0.7551767652549741,0.0920511750755596,0.2834331337325349,False,True,1.0,0.0076799980113234,1.0,1.0,True,True,2.9163346613545817,1.9691272844851264,0.3558855321267157,0.6235434345590721,0.5557574328557783
persistent_regime_alignment,0.4,145,2,periodic,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.4788440027533987,0.7170912747934275,0.2382472720400287,0.0898203592814371,False,True,1.0,0.0083798776216279,1.0,1.0,True,True,2.8924302788844622,1.94352087115448,0.3367579715777556,0.6232543356875203,0.5521524899603775
persistent_regime_alignment,0.4,145,3,periodic,0.2,4.0,4.964583905619269,6.206923406679964,2.775557561562892e-17,0.6511966927763272,0.6725410672604255,0.0213443744840983,0.4431137724550898,False,True,1.0,0.0133193065874003,1.0,1.0,True,True,3.055776892430279,1.5933366272051648,0.3989479234670817,0.5007394525864154,0.5403517492752686
persistent_regime_alignment,0.4,145,4,gaussian,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.6865596790371113,0.7783208850550529,0.0917612060179415,0.2614770459081836,False,True,1.0,0.0086412054233844,1.0,1.0,True,True,3.211155378486056,1.965650004451696,0.3256595404062302,0.6087451813916643,0.5687114335120094
persistent_regime_alignment,0.4,145,5,tinnov,0.5,4.0,4.964583905619269,6.206923406679964,,0.4912280701754385,0.6492046887923177,0.1579766186168791,0.091816367265469,False,True,1.0,0.00804829914588,1.0,1.0,True,True,3.0358565737051797,1.6968183148974811,0.332039911308204,0.5512079704009559,0.5298574304712348
persistent_regime_alignment,0.4,145,6,periodic,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.5135208333333333,0.725992072784126,0.2124712394507927,0.0938123752495009,False,True,1.0,0.0072788719742031,1.0,1.0,True,True,2.824701195219124,1.7033911017077252,0.4593335132589423,0.5319823043155478,0.5656622712552591
persistent_regime_alignment,0.4,145,7,gaussian,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.5347829930168833,0.7521737688775894,0.2173907758607061,0.1097804391217564,False,True,1.0,0.0100019009152328,1.0,1.0,True,True,3.0637450199203187,1.690116665014478,0.3484322595785376,0.5573912993353741,0.538997499517354
persistent_regime_alignment,0.4,146,0,periodic,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.7130571705426356,0.7694634403019947,0.056406269759359,0.3832335329341317,False,True,1.0,0.0062936721603003,1.0,1.0,True,True,3.0597609561752988,1.636369007441604,0.231120439519273,0.5432658557406507,0.5355061420813153
persistent_regime_alignment,0.4,146,1,periodic,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.6739214924212981,0.7935555686006632,0.1196340761793651,0.2015968063872255,False,True,1.0,0.0162795613953246,1.0,1.0,True,True,3.1792828685258963,2.0029184592110445,0.3866712334770702,0.6198427838553098,0.5778885701458792
persistent_regime_alignment,0.4,146,2,tinnov,0.2,4.0,4.964583905619269,6.206923406679964,,0.5811621860825312,0.6780059161758958,0.0968437300933645,0.3053892215568862,False,True,1.0,0.0116576827467425,1.0,1.0,True,True,3.0796812749003983,1.549201535121328,0.447211155378486,0.5180320610757069,0.5753694791901993
persistent_regime_alignment,0.4,146,3,periodic,0.2,4.0,4.964583905619269,6.206923406679964,2.775557561562892e-17,0.5162061174834898,0.5580895035678441,0.0418833860843543,0.3552894211576846,False,True,1.0,0.0086423672106434,1.0,1.0,True,True,3.0756972111553784,1.4796922165535893,0.4111196998954968,0.4911502854100229,0.5704727408240761
persistent_regime_alignment,0.4,146,4,gaussian,0.2,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.4555975208212279,0.4347427783191967,-0.0208547425020312,0.5808383233532934,False,False,1.0,0.0061860911101445,1.0,1.0,True,True,3.119521912350597,1.5569076801211583,0.4726040547788603,0.5134403923830193,0.5913317656283478
persistent_regime_alignment,0.4,146,5,tinnov,0.5,4.0,4.964583905619269,6.206923406679964,,0.5940390544707091,0.6437258098100352,0.049686755339326,0.373253493013972,False,True,1.0,0.0111010352645194,1.0,1.0,True,True,2.864541832669323,1.8177899351272764,0.3862850928017921,0.5691556918636116,0.5386710479246833
persistent_regime_alignment,0.4,146,6,tinnov,0.8,4.0,4.964583905619269,6.206923406679964,,1.0,0.7296920196465906,-0.2703079803534094,1.0,False,False,1.0,0.0070707175553685,1.0,1.0,True,True,2.904382470119522,1.9037655904647828,0.2701970033518704,0.6088334490152724,0.5326458307909999
persistent_regime_alignment,0.4,146,7,gaussian,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.5152000777000777,0.6586911301509047,0.143491052450827,0.249500998003992,False,True,1.0,0.0060672662721899,1.0,1.0,True,True,3.135458167330677,2.001388384940198,0.3366450439732427,0.6244030214010233,0.5723832013800804
persistent_regime_alignment,0.4,147,0,gaussian,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.5043629278210776,0.6224746524423456,0.1181117246212679,0.2275449101796407,False,True,1.0,0.0093022069720826,1.0,1.0,True,True,3.043824701195219,1.7337956981879927,0.3696056636866206,0.5611141895651591,0.5398421595301144
persistent_regime_alignment,0.4,147,1,tinnov,0.2,4.0,4.964583905619269,6.206923406679964,,0.7099279244801633,0.7334343220179085,0.0235063975377451,0.437125748502994,False,True,1.0,0.0088628486058161,1.0,1.0,True,True,2.9721115537848606,1.6299057495744935,0.4000432222269225,0.4981616072737937,0.5249399010881285
persistent_regime_alignment,0.4,147,2,gaussian,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.6811926605504587,0.7413644759889293,0.0601718154384706,0.3552894211576846,False,True,1.0,0.0066980394107274,1.0,1.0,True,True,2.948207171314741,1.937598930235709,0.447592744838605,0.6209330747738488,0.5833453760048881
persistent_regime_alignment,0.4,147,3,periodic,0.2,4.0,4.964583905619269,6.206923406679964,2.775557561562892e-17,0.8099175146469318,0.72048928627876,-0.0894282283681718,0.7265469061876247,False,False,1.0,0.0060575159171149,1.0,1.0,True,True,3.0239043824701195,1.4934872874282783,0.4448113020530765,0.4713997241751104,0.5459625952440457
persistent_regime_alignment,0.4,147,4,periodic,0.8,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.8690077188706073,0.8882656947974449,0.0192579759268375,0.4630738522954092,False,True,1.0,0.0077094819786879,1.0,1.0,True,True,2.9721115537848606,1.9298502108094635,0.2748401874791572,0.6141619789056635,0.5363188225112052
persistent_regime_alignment,0.4,147,5,tinnov,0.8,4.0,4.964583905619269,6.206923406679964,,0.5420699609441332,0.6829062544358724,0.1408362934917392,0.1836327345309381,False,True,1.0,0.0103090011400758,1.0,1.0,True,True,2.752988047808765,1.8344699278515868,0.3704031136989813,0.6026935275490188,0.5490729287206377
persistent_regime_alignment,0.4,147,6,gaussian,0.2,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.5663302618107358,0.6270537086332713,0.0607234468225355,0.3413173652694611,False,True,1.0,0.0071577020969221,1.0,1.0,True,True,3.01593625498008,1.6263961271690353,0.4267612007844321,0.5206516175594424,0.5514336344520101
persistent_regime_alignment,0.4,147,7,tinnov,0.5,4.0,4.964583905619269,6.206923406679964,,1.0,0.8073760602538855,-0.1926239397461144,1.0,False,False,1.0,0.008278019100756,1.0,1.0,True,True,3.1155378486055776,1.6527767320053608,0.3859164268526846,0.5398074028461959,0.5595177189411693
persistent_regime_alignment,0.4,148,0,tinnov,0.2,4.0,4.964583905619269,6.206923406679964,,0.8540979664743061,0.7482679237013763,-0.1058300427729298,0.7524950099800399,False,False,1.0,0.0072455053139191,1.0,1.0,True,True,2.9760956175298805,1.6554348181285867,0.4170739150213221,0.5048060328436622,0.5340093585065556
persistent_regime_alignment,0.4,148,1,periodic,0.5,4.0,4.964583905619269,6.206923406679964,1.3877787807814457e-17,0.7713607594936709,0.6557911519774061,-0.1155696075162647,0.7085828343313373,False,False,1.0,0.0076620110725297,1.0,1.0,True,True,3.119521912350597,1.53110425821361,0.3150917743031952,0.5447630661941704,0.560973387824454
persistent_regime_alignment,0.4,148,2,periodic,0.2,4.0,4.964583905619269,6.206923406679964,2.775557561562892e-17,0.505540215236477,0.5766319633574278,0.0710917481209508,0.3173652694610778,False,True,1.0,0.0108177916303376,1.0,1.0,True,True,2.9163346613545817,1.5732360993368917,0.4003868471953578,0.4782117531661315,0.5289689387402934
