statistic,obs_stat,p_oracle,p_native,p_index,rej_oracle,rej_native,rej_index,null_mean_oracle,null_sd_oracle,null_mean_native,null_sd_native,null_mean_index,null_sd_index,wasserstein_native_oracle,wasserstein_index_oracle,wasserstein_native_oracle_scaled,wasserstein_index_oracle_scaled,phi,rep,condition,condition_type,lambda_value,tau,native_spectral_error_median,index_spectral_error_median
ferro_segers,1.0,1.0,1.0,1.0,False,False,False,0.9629191232578899,0.07746781854952123,0.9754945015274739,0.06384880439449939,0.9701857820896055,0.06776214472902911,0.012796927163466863,0.00734800365184456,0.1651902351592157,0.09485233725985656,0.2,46,soft_lam0_tau0.25_cubic,soft,0.0,0.25,0.0002259241492060621,0.00019424726631919937
ntv,1.1163066841153153,0.324,0.228,0.692,False,False,False,1.1338861782077356,0.04052901408622197,1.1434490244766304,0.03414505304789111,1.108183436402622,0.019126807425429892,0.009663655299970805,0.02869850572075675,0.23843795655656008,0.7080978002500421,0.2,46,soft_lam0_tau0.1_cubic,soft,0.0,0.1,0.0002259241492060621,0.00019931435877668834
ferro_segers,1.0,1.0,1.0,1.0,False,False,False,0.9683319588057996,0.07036407283964453,0.9745321659715154,0.060726687556227295,0.9760011904008982,0.06075967585423176,0.007299096075976033,0.007964615383385864,0.10373328008755593,0.11319150614741619,0.2,46,soft_lam0_tau0.1_cubic,soft,0.0,0.1,0.0002259241492060621,0.00019931435877668834
ntv,1.0774757929176237,0.152,0.1,0.112,False,False,False,1.1170902766346325,0.04206850391590564,1.126077682455626,0.03609504292298405,1.1016435118892107,0.01942356255793364,0.00961050969208988,0.021559010525877026,0.22844904851622858,0.5124739061073622,0.2,46,count_lam0_cubic,hard,0.0,0.0,0.0002259241492060621,0.006069108093491973
ferro_segers,1.0,1.0,1.0,1.0,False,False,False,0.9352198639256222,0.1019361604978613,0.964501166764944,0.0774597403051567,0.9814754542733249,0.054371310110177935,0.029281302839321798,0.04625559034770274,0.2872513806318626,0.45377018441530587,0.2,46,count_lam0_cubic,hard,0.0,0.0,0.0002259241492060621,0.006069108093491973
ntv,1.169082052004693,0.812,0.796,0.792,False,False,False,1.136553293233504,0.039007052273545756,1.1459082556100528,0.028539456140964377,1.1527377805049042,0.019227896764175495,0.01088633887936878,0.020893622194526992,0.2790864278342765,0.5356370445017417,0.2,46,soft_lam4_tau2_cubic,soft,4.0,2.0,0.0002259241492060621,0.00018405408702284445
ferro_segers,1.0,1.0,1.0,1.0,False,False,False,0.9624680634182612,0.08049427991193904,0.9807106198745198,0.051485388658075726,0.9862476344458547,0.0389436055789162,0.01824255645625862,0.023779571027593524,0.22663171192059892,0.29541938947225116,0.2,46,soft_lam4_tau2_cubic,soft,4.0,2.0,0.0002259241492060621,0.00018405408702284445
ntv,1.1700885074764995,0.768,0.792,0.888,False,False,False,1.1421559774683472,0.038630816374935734,1.1447137579328854,0.031024742521783204,1.1468896921080942,0.018588903946303695,0.006550460661822649,0.015710702936131093,0.16956568036891626,0.4066883491057786,0.2,46,soft_lam4_tau1_cubic,soft,4.0,1.0,0.0002259241492060621,0.0001737308298130213
ferro_segers,1.0,1.0,1.0,1.0,False,False,False,0.9678525394319618,0.07706872968300404,0.9832967599240766,0.04788427373526627,0.9781674417103835,0.06402295292901707,0.015444220492114837,0.010314902278421764,0.20039542049855205,0.1338403048921216,0.2,46,soft_lam4_tau1_cubic,soft,4.0,1.0,0.0002259241492060621,0.0001737308298130213
ntv,1.161263964145926,0.688,0.716,0.928,False,False,False,1.1440302085251033,0.03848785889943898,1.1403601166036104,0.034675250608196526,1.1359770894066743,0.018598058140034384,0.005239051770910163,0.016999441753745407,0.13612219335450043,0.4416832279021164,0.2,46,soft_lam4_tau0.5_cubic,soft,4.0,0.5,0.0002259241492060621,0.00018469486676979486
ferro_segers,0.9655418675236564,0.212,0.156,0.216,False,False,False,0.9708433391878684,0.0665118380102552,0.9800899980858261,0.05463431350862442,0.9726027652217488,0.06628355282929994,0.009250167005690556,0.0044000997086679206,0.13907549817318698,0.0661551362930233,0.2,46,soft_lam4_tau0.5_cubic,soft,4.0,0.5,0.0002259241492060621,0.00018469486676979486
ntv,1.1473725681790974,0.532,0.608,0.848,False,False,False,1.1432407079609166,0.03886297590634056,1.1368505094504902,0.036837485627870016,1.1288001594616837,0.018104425949236985,0.006471825746807234,0.020628393342219904,0.16652934048088028,0.5307980889557752,0.2,46,soft_lam4_tau0.25_cubic,soft,4.0,0.25,0.0002259241492060621,0.00021115997777119728
ferro_segers,1.0,1.0,1.0,1.0,False,False,False,0.9705758532336995,0.0723779309620107,0.974257854576329,0.06564756618706435,0.9797076422748295,0.05268002423445499,0.003985356164521952,0.009131789041130073,0.05506314026320761,0.1261681415834215,0.2,46,soft_lam4_tau0.25_cubic,soft,4.0,0.25,0.0002259241492060621,0.00021115997777119728
ntv,1.1486744545565077,0.58,0.624,0.876,False,False,False,1.1393348792137468,0.04056224139786897,1.1332650048527233,0.03902738363859453,1.1259161507528552,0.020192324539174314,0.006206198821560916,0.01966780478782664,0.1530043362418077,0.4848796346066796,0.2,46,soft_lam4_tau0.1_cubic,soft,4.0,0.1,0.0002259241492060621,0.0003162633984602898
ferro_segers,1.0,1.0,1.0,1.0,False,False,False,0.9632478856516253,0.08037153659791905,0.968227364469249,0.0757764471359034,0.983581207948908,0.047416324510545116,0.005351323019335361,0.020333322297282512,0.06658231565369767,0.25299158331394866,0.2,46,soft_lam4_tau0.1_cubic,soft,4.0,0.1,0.0002259241492060621,0.0003162633984602898
ntv,1.151153580969437,0.824,0.86,0.712,False,False,False,1.1109875076168794,0.044182186314309806,1.1061529637178396,0.04274113049460387,1.138552414209649,0.023002493807820303,0.0053589287961825875,0.028998772164582878,0.12129161644603649,0.6563453414977498,0.2,46,count_lam4_cubic,hard,4.0,0.0,0.0002259241492060621,0.01145965993635657
ferro_segers,1.0,1.0,1.0,1.0,False,False,False,0.932672973638517,0.11434901900984652,0.9243920618084706,0.12080103902563659,0.9852211393622803,0.047295255671367026,0.008558832976316226,0.05254816572376343,0.0748483288306936,0.45954190231608844,0.2,46,count_lam4_cubic,hard,4.0,0.0,0.0002259241492060621,0.01145965993635657
ntv,1.1041825217516466,0.34,0.584,0.86,False,False,False,1.1214793456215115,0.040575281912588385,1.098407497826256,0.02945124907910111,1.0857148238926353,0.017051833169285904,0.02307184779525575,0.03682302678370689,0.5686182993123644,0.9075236214756314,0.2,47,mean_raw,mean_raw,,,0.00022004233050673666,0.00018018824333497537
ferro_segers,1.0,1.0,1.0,1.0,False,False,False,0.9524086059500175,0.08316832345947943,0.9736237370125195,0.060318720333139314,0.9714300731489085,0.06648768706315628,0.02131072194225827,0.019643494711815937,0.25623604102878306,0.2361896199745625,0.2,47,mean_raw,mean_raw,,,0.00022004233050673666,0.00018018824333497537
ntv,1.1056769540368299,0.304,0.568,0.852,False,False,False,1.1285394055263172,0.04020841388280611,1.1013562745362557,0.02957163162086346,1.0858885453562945,0.01907364397804785,0.027183130990061408,0.04273221773756141,0.676055789449716,1.0627680530276904,0.2,47,mean_cubic,mean_cubic,,,0.00022004233050673666,0.0001948764375698626
ferro_segers,1.0,1.0,1.0,1.0,False,False,False,0.9636401329191456,0.07541582850914068,0.97338078067325,0.06056327093105356,0.9746850809658811,0.05967140854880585,0.009740647754104248,0.01104494804673547,0.12915919571080023,0.14645397743521152,0.2,47,mean_cubic,mean_cubic,,,0.00022004233050673666,0.0001948764375698626
ntv,1.051287335657067,0.108,0.148,0.316,False,False,False,1.1077612311448806,0.0448699303226216,1.0895378461734184,0.03587832678460086,1.0621786978614254,0.022328351518200378,0.01822338497146252,0.04564737859477241,0.40613802696892154,1.017326710038568,0.2,47,count_lam0_raw,hard_raw,0.0,0.0,0.00022004233050673666,0.015658004703926642
ntv,1.1226325662320207,0.728,0.776,0.244,False,False,False,1.100714940740599,0.04512108794544152,1.0958004347654258,0.037927197545370495,1.138484836828995,0.025125544067536195,0.008425044063490263,0.03882631117496261,0.1867207651038349,0.860491467358006,0.2,47,count_lam4_raw,hard_raw,4.0,0.0,0.00022004233050673666,0.0265776556636553
ntv,1.1036919291577059,0.264,0.516,0.876,False,False,False,1.1292759483574173,0.04053891716082393,1.102140768057985,0.029718036900946175,1.084819509885166,0.017849848200452424,0.02713518029943217,0.044769550107113434,0.6693612508637776,1.1043597915925072,0.2,47,soft_lam0_tau2_cubic,soft,0.0,2.0,0.00022004233050673666,0.00020594037928079663
ferro_segers,0.9894003634161115,0.276,0.24,0.24,False,False,False,0.9647904014189644,0.07560680303664016,0.9730262260893732,0.060804324384972235,0.9697618560199953,0.06892642131489879,0.00823582467040871,0.005880546822648826,0.10892967748441247,0.07777801185164551,0.2,47,soft_lam0_tau2_cubic,soft,0.0,2.0,0.00022004233050673666,0.00020594037928079663
ntv,1.0975987926502264,0.224,0.428,0.76,False,False,False,1.1296519578882789,0.0410086649932902,1.1028575166015135,0.030100202328335116,1.0821573583521467,0.019592395036714862,0.026794441286765516,0.04752309711546774,0.6533848710059106,1.1588550157202977,0.2,47,soft_lam0_tau1_cubic,soft,0.0,1.0,0.00022004233050673666,0.00023903383535494715
ferro_segers,1.0,1.0,1.0,1.0,False,False,False,0.9702581886958548,0.06615518728060238,0.9735146819944842,0.05825178798385789,0.9721980900111388,0.06277052088469734,0.0043768038961146125,0.002363048496257297,0.06615964788294013,0.03571977638328258,0.2,47,soft_lam0_tau1_cubic,soft,0.0,1.0,0.00022004233050673666,0.00023903383535494715
ntv,1.0820404563869772,0.148,0.28,0.672,False,False,False,1.1297905382074565,0.04164972498562549,1.1034924330813665,0.03071471010534915,1.0739129164498964,0.016911873102940466,0.026421216531075084,0.05593706265177608,0.6343671306399694,1.3430355823737505,0.2,47,soft_lam0_tau0.5_cubic,soft,0.0,0.5,0.00022004233050673666,0.00018333548891096786
ferro_segers,1.0,1.0,1.0,1.0,False,False,False,0.9727332272754671,0.06504904884933826,0.9759730678362344,0.0545699686500136,0.969093935490516,0.07027013390142813,0.007493834031769945,0.006300794921567286,0.11520282255204994,0.0968622144831159,0.2,47,soft_lam0_tau0.5_cubic,soft,0.0,0.5,0.00022004233050673666,0.00018333548891096786
ntv,1.0683004890104921,0.072,0.144,0.428,False,False,False,1.130262798034689,0.04189846827811328,1.1049345234981829,0.031497124889181015,1.071407830014304,0.01784554256318311,0.02550444350917592,0.058949663320873695,0.6087201885253358,1.4069646396039623,0.2,47,soft_lam0_tau0.25_cubic,soft,0.0,0.25,0.00022004233050673666,0.00020654166422405434
ferro_segers,1.0,1.0,1.0,1.0,False,False,False,0.9712181263485994,0.0690056681479725,0.9710229141119812,0.06285724722925677,0.9688094947716912,0.06871976574504401,0.004361078363455003,0.00354398608004884,0.0631988426530892,0.051357898201192444,0.2,47,soft_lam0_tau0.25_cubic,soft,0.0,0.25,0.00022004233050673666,0.00020654166422405434
ntv,1.0610809683147049,0.04,0.08,0.18,True,False,False,1.1312132209826689,0.04231538240301783,1.1076120103644738,0.032592994711524284,1.076934967833043,0.017335897068732953,0.02375959247225739,0.054772818969836136,0.5614883081043104,1.2943949897030793,0.2,47,soft_lam0_tau0.1_cubic,soft,0.0,0.1,0.00022004233050673666,0.00018410622959674154
ferro_segers,1.0,1.0,1.0,1.0,False,False,False,0.9705809100032237,0.06605284680775832,0.9735243529960522,0.06191395632985823,0.9702165385252708,0.060853579457003586,0.004069031784876841,0.00450443644468875,0.06160267091469112,0.06819443313016564,0.2,47,soft_lam0_tau0.1_cubic,soft,0.0,0.1,0.00022004233050673666,0.00018410622959674154
ntv,1.0551520900657352,0.088,0.144,0.104,False,False,False,1.1152159752597175,0.04466349517089422,1.0944001078348344,0.03574491731165414,1.079114921383922,0.018997487188927638,0.0208158674248831,0.037777920662299805,0.46605997459975185,0.8458344005042954,0.2,47,count_lam0_cubic,hard,0.0,0.0,0.00022004233050673666,0.0030045926543758594
ferro_segers,1.0,1.0,1.0,1.0,False,False,False,0.940467087437407,0.1024794727656852,0.9530509717981664,0.0909133828773293,0.9656399886590431,0.06887070953402206,0.012583884360759382,0.025172901221636124,0.12279419498509599,0.24563847317201615,0.2,47,count_lam0_cubic,hard,0.0,0.0,0.00022004233050673666,0.0030045926543758594
ntv,1.1076086536311376,0.288,0.544,0.732,False,False,False,1.1313955103933282,0.041070902818194706,1.105136913620518,0.028738314288186153,1.0955367104538276,0.018703308330033926,0.026377886882560018,0.03670034114801759,0.6422524237980575,0.8935849623388136,0.2,47,soft_lam4_tau2_cubic,soft,4.0,2.0,0.00022004233050673666,0.00017942386579676195
ferro_segers,0.9671403197158082,0.204,0.18,0.228,False,False,False,0.9711455168112373,0.06579412478602174,0.9724870942846817,0.06847196866046214,0.9676461460044326,0.06740163426450489,0.0035047450491794314,0.004089072778191936,0.05326835884781053,0.06214951246012589,0.2,47,soft_lam4_tau2_cubic,soft,4.0,2.0,0.00022004233050673666,0.00017942386579676195
ntv,1.1163692443364746,0.316,0.524,0.56,False,False,False,1.1371419919464634,0.04205255519239603,1.1143207115738214,0.02985256961104028,1.113141729633124,0.017474054236503975,0.023198204103033953,0.027971250617821818,0.5516479081211376,0.6651498461829402,0.2,47,soft_lam4_tau1_cubic,soft,4.0,1.0,0.00022004233050673666,0.00018396221533707375
ferro_segers,0.8433144037170883,0.096,0.084,0.044,False,False,True,0.9708149700399905,0.07550741932326568,0.9672246259154779,0.07272470445926463,0.9763370314490699,0.059651618452712774,0.006925633092029109,0.008588979856915192,0.09172122625961807,0.11375014447446116,0.2,47,soft_lam4_tau1_cubic,soft,4.0,1.0,0.00022004233050673666,0.00018396221533707375
ntv,1.1340626811453254,0.436,0.58,0.256,False,False,False,1.1414400574915193,0.04285120625595009,1.1265774489305818,0.0326534280199919,1.145537513729087,0.01832053706917788,0.01602034032950202,0.019527476128004248,0.373859728330927,0.45570423412042843,0.2,47,soft_lam4_tau0.5_cubic,soft,4.0,0.5,0.00022004233050673666,0.00016754998950633792
ferro_segers,1.0,1.0,1.0,1.0,False,False,False,0.9796820435410313,0.051343858819312915,0.9691013717041073,0.06875980069807099,0.9779470221099316,0.05394383702732698,0.01058067183692412,0.0023759042268553235,0.2060747298748846,0.046274360390723704,0.2,47,soft_lam4_tau0.5_cubic,soft,4.0,0.5,0.00022004233050673666,0.00016754998950633792
ntv,1.1564948352063684,0.652,0.768,0.284,False,False,False,1.141464801979003,0.04318848736745277,1.131967179138614,0.0341121723032819,1.168604040237259,0.01943854935521682,0.0117992185504643,0.030456844936190667,0.2732028665434645,0.705207493771667,0.2,47,soft_lam4_tau0.25_cubic,soft,4.0,0.25,0.00022004233050673666,0.000189529156438895
ferro_segers,1.0,1.0,1.0,1.0,False,False,False,0.9722550518101576,0.06151739627376759,0.9652395209534474,0.07429421312854263,0.9797948660108284,0.05633051527577802,0.007311973971707184,0.008307489560268704,0.11886026416279219,0.13504293197485678,0.2,47,soft_lam4_tau0.25_cubic,soft,4.0,0.25,0.00022004233050673666,0.000189529156438895
ntv,1.157958923631198,0.66,0.796,0.18,False,False,False,1.1379518851913166,0.04444951911598566,1.1295927831790296,0.03476086663267346,1.175982499156276,0.01774104388946612,0.01205791470504977,0.039856162768263245,0.2712721069846919,0.896661281402469,0.2,47,soft_lam4_tau0.1_cubic,soft,4.0,0.1,0.00022004233050673666,0.0003350741963475303
ferro_segers,1.0,1.0,1.0,1.0,False,False,False,0.9728791978878476,0.06631445527695724,0.9643511505620814,0.08160509393542612,0.9726830475853018,0.0636447713385152,0.009081219053529793,0.0030977893364078995,0.13694177258341,0.046713636166808875,0.2,47,soft_lam4_tau0.1_cubic,soft,4.0,0.1,0.00022004233050673666,0.0003350741963475303
ntv,1.1248921090734099,0.66,0.752,0.104,False,False,False,1.1082975858651325,0.045198243023365996,1.101450342604485,0.03771454585477099,1.154024117563204,0.02344400809436041,0.009895885848911915,0.046018591055149126,0.21894403824051456,1.0181499982501319,0.2,47,count_lam4_cubic,hard,4.0,0.0,0.00022004233050673666,0.012987316172235492
ferro_segers,1.0,1.0,1.0,1.0,False,False,False,0.9357539777958545,0.10462553659100901,0.9264083731371658,0.12733349737278396,0.9765627161283674,0.05703301175576272,0.013694478561420153,0.04080873833251305,0.1308904021678106,0.3900456777778662,0.2,47,count_lam4_cubic,hard,4.0,0.0,0.00022004233050673666,0.012987316172235492
ntv,1.1487060624067529,0.78,0.36,0.048,False,False,True,1.1209265673349667,0.0394636135930722,1.159886723798775,0.027629709797912197,1.1781321113885888,0.01721342123296846,0.039002318793365486,0.05742843543878015,0.9883108829195588,1.4552249581336278,0.2,48,mean_raw,mean_raw,,,0.00020911164929765421,0.00021743342920889055
ferro_segers,1.0,1.0,1.0,1.0,False,False,False,0.9642206535251692,0.08051474158975853,0.9668980148263117,0.07002558881216367,0.9652176197819633,0.07348959097160616,0.0034658662404725826,0.004029619504664555,0.04304635613353866,0.050048220053868026,0.2,48,mean_raw,mean_raw,,,0.00020911164929765421,0.00021743342920889055
ntv,1.1516919824846452,0.732,0.348,0.088,False,False,False,1.12778416806082,0.03955742614838996,1.1650595198268958,0.027762862746176214,1.1765506572570508,0.018181624443842855,0.037368607920256126,0.049074420824564216,0.9446673244127912,1.2405868026012004,0.2,48,mean_cubic,mean_cubic,,,0.00020911164929765421,0.00019065583489794735
ferro_segers,1.0,1.0,1.0,1.0,False,False,False,0.9743217400093044,0.06805230719630576,0.9753542751993884,0.061107563257292156,0.9772519108161875,0.05319386775398382,0.00373997511584397,0.005143298072403211,0.054957359565422574,0.0755785995259014,0.2,48,mean_cubic,mean_cubic,,,0.00020911164929765421,0.00019065583489794735
ntv,1.1060126295453088,0.464,0.228,0.06,False,False,False,1.10912416244493,0.043866052217445425,1.1311878834060065,0.03799565230888521,1.1409045258819857,0.02143861788056983,0.022063720961076744,0.03218483966603598,0.5029794076682846,0.7337072300578749,0.2,48,count_lam0_raw,hard_raw,0.0,0.0,0.00020911164929765421,0.016324542586888393
ntv,1.143727400394086,0.812,0.764,0.96,False,False,False,1.1026184012795497,0.04290923829926616,1.1162486013911284,0.03878620434743526,1.0997534730578853,0.02369866273209859,0.013630200111579003,0.01737337295820888,0.3176518775867459,0.4048865383496215,0.2,48,count_lam4_raw,hard_raw,4.0,0.0,0.00020911164929765421,0.027295130310791702
ntv,1.1535275139142118,0.736,0.344,0.08,False,False,False,1.1286504352183668,0.039761459549100715,1.165877814001085,0.028067875186195634,1.1779527305172275,0.017458138515501,0.03728886962495951,0.049803519578460784,0.9378144074140978,1.252557631013502,0.2,48,soft_lam0_tau2_cubic,soft,0.0,2.0,0.00020911164929765421,0.00017718243945313367
ferro_segers,1.0,1.0,1.0,1.0,False,False,False,0.9725920444767934,0.06672089024566118,0.9740319447567944,0.06381244446092232,0.9752085720412362,0.061649386531847455,0.003287339970633679,0.003252495858977981,0.049270025602625306,0.048747788691106214,0.2,48,soft_lam0_tau2_cubic,soft,0.0,2.0,0.00020911164929765421,0.00017718243945313367
ntv,1.1557737745926302,0.712,0.368,0.076,False,False,False,1.129524187350642,0.04037174991801984,1.1661627621140083,0.028833660816671828,1.1800697224657166,0.016960399778584358,0.03670806849839566,0.0508560536472321,0.9092513595010431,1.259694062073158,0.2,48,soft_lam0_tau1_cubic,soft,0.0,1.0,0.00020911164929765421,0.000233017474034006
ferro_segers,1.0,1.0,1.0,1.0,False,False,False,0.9678022575535375,0.06709119025949088,0.9747122058323426,0.06250674160895245,0.9702377343179831,0.06979262324939106,0.00829796592098351,0.00526940707330971,0.12368190054296525,0.07854096868648544,0.2,48,soft_lam0_tau1_cubic,soft,0.0,1.0,0.00020911164929765421,0.000233017474034006
ntv,1.1565313971506082,0.728,0.416,0.072,False,False,False,1.1301368920737977,0.04142909511700131,1.1641662773478452,0.03007097868160784,1.1827811248560556,0.017430179186121338,0.03402938527404758,0.05264423278225762,0.8213885719189385,1.2707067975678266,0.2,48,soft_lam0_tau0.5_cubic,soft,0.0,0.5,0.00020911164929765421,0.00016741750371092036
ferro_segers,1.0,1.0,1.0,1.0,False,False,False,0.968893412171681,0.07226361138974512,0.9753534623895059,0.055601820463140585,0.9795678655611508,0.06221011592701356,0.006646517231299841,0.01074632512613408,0.09197599045323998,0.14871004810671673,0.2,48,soft_lam0_tau0.5_cubic,soft,0.0,0.5,0.00020911164929765421,0.00016741750371092036
ntv,1.1425530888615236,0.596,0.26,0.02,False,False,True,1.1308234958965122,0.041571850956873116,1.1603036830878053,0.03208717626017363,1.18173248357935,0.0173733574461693,0.02948018719129282,0.050968529389722766,0.7091381911735357,1.226034641628005,0.2,48,soft_lam0_tau0.25_cubic,soft,0.0,0.25,0.00020911164929765421,0.00022901143379700932
ferro_segers,1.0,1.0,1.0,1.0,False,False,False,0.9643938654133786,0.07462946686055989,0.9720858811953818,0.06089157584057407,0.9845738943486619,0.05038664132692639,0.007692015782003262,0.020677918541478192,0.10306941889823858,0.2770744507677307,0.2,48,soft_lam0_tau0.25_cubic,soft,0.0,0.25,0.00020911164929765421,0.00022901143379700932
ntv,1.1309616577673258,0.496,0.224,0.008,False,False,True,1.130582322053627,0.04096729082285637,1.1562680220599544,0.03402653919809239,1.177589107753179,0.017679825673961744,0.025685700006327233,0.04700678569955178,0.6269806836237443,1.1474223644128763,0.2,48,soft_lam0_tau0.1_cubic,soft,0.0,0.1,0.00020911164929765421,0.00018940438473097045
ferro_segers,1.0,1.0,1.0,1.0,False,False,False,0.9611064814563525,0.07964133874703584,0.9719588329262709,0.06323280307075417,0.9834590123166865,0.052455483300977816,0.010983540465426649,0.022352530860333987,0.13791255443750866,0.2806649312027784,0.2,48,soft_lam0_tau0.1_cubic,soft,0.0,0.1,0.00020911164929765421,0.00018940438473097045
ntv,1.1116218688182051,0.452,0.24,0.008,False,False,True,1.1163952916717241,0.04346449227567863,1.1376306581220161,0.037736620485299556,1.1608314560517055,0.018644592989229734,0.021235366450292142,0.04446529401165403,0.4885681469739562,1.0230257316622426,0.2,48,count_lam0_cubic,hard,0.0,0.0,0.00020911164929765421,0.003030269990065656
ferro_segers,1.0,1.0,1.0,1.0,False,False,False,0.9423799432689063,0.09935539795422937,0.9421379256080623,0.10459989431953201,0.9805733859052322,0.05365029396700828,0.004738332839453671,0.038193442636325875,0.047690743905394115,0.38441235627600895,0.2,48,count_lam0_cubic,hard,0.0,0.0,0.00020911164929765421,0.003030269990065656
ntv,1.1578247766483059,0.728,0.384,0.204,False,False,False,1.1310624688107391,0.039061597088890586,1.1652835868342264,0.02773329669251708,1.1730877071879233,0.018952088085128566,0.03453746814754616,0.04247851942733505,0.8841796219686285,1.0874752338126046,0.2,48,soft_lam4_tau2_cubic,soft,4.0,2.0,0.00020911164929765421,0.00016572288070633244
ferro_segers,1.0,1.0,1.0,1.0,False,False,False,0.9724797698678047,0.06688718164349587,0.9743175995562082,0.06575387207505791,0.9697924182319178,0.06943249167699984,0.008380772115446723,0.004702852079855302,0.12529713331495515,0.07031021436844481,0.2,48,soft_lam4_tau2_cubic,soft,4.0,2.0,0.00020911164929765421,0.00016572288070633244
ntv,1.163131443057449,0.772,0.456,0.58,False,False,False,1.1354208690684362,0.039760650344748176,1.1638787139446398,0.02805976964558698,1.1595643760525522,0.020130828536379156,0.028929626434194906,0.025665082678832718,0.7275943975603534,0.6454895092585606,0.2,48,soft_lam4_tau1_cubic,soft,4.0,1.0,0.00020911164929765421,0.00016178541088983456
ferro_segers,1.0,1.0,1.0,1.0,False,False,False,0.9706981419922842,0.07177963375399458,0.9733624542848707,0.05892625226582546,0.9762728082923213,0.05544516870234801,0.004126663520703614,0.005574666300037021,0.05749072968032471,0.07766362139911012,0.2,48,soft_lam4_tau1_cubic,soft,4.0,1.0,0.00020911164929765421,0.00016178541088983456
ntv,1.179488438988062,0.856,0.736,0.9,False,False,False,1.1388555998864858,0.04044492315233106,1.1598852855356225,0.0307279254260834,1.1560149535246378,0.01801740729106365,0.02122761708290825,0.022647382167990088,0.5248524518876428,0.5599561181681908,0.2,48,soft_lam4_tau0.5_cubic,soft,4.0,0.5,0.00020911164929765421,0.00018644036422714403
ferro_segers,1.0,1.0,1.0,1.0,False,False,False,0.9659605631497201,0.0795802338640296,0.973542835904195,0.06284731488237011,0.9707744801367846,0.0717917826856147,0.007724169224075276,0.006357482729191846,0.09706140393194564,0.07988771106219932,0.2,48,soft_lam4_tau0.5_cubic,soft,4.0,0.5,0.00020911164929765421,0.00018644036422714403
ntv,1.1842978541968296,0.876,0.8,0.964,False,False,False,1.1402305809224171,0.03979564656330087,1.1559529297816173,0.03344318917345507,1.1520404638919455,0.01866751479238546,0.0159041549237597,0.019600556083115946,0.3996455968735622,0.4925301578387063,0.2,48,soft_lam4_tau0.25_cubic,soft,4.0,0.25,0.00020911164929765421,0.00021939124248958976
ferro_segers,1.0,1.0,1.0,1.0,False,False,False,0.9610725639961797,0.07980351941123187,0.9740176031945308,0.06418831228653443,0.9761349928232506,0.05656453969299939,0.012986290294165929,0.015062428827070973,0.16272829055629576,0.18874391678709632,0.2,48,soft_lam4_tau0.25_cubic,soft,4.0,0.25,0.00020911164929765421,0.00021939124248958976
ntv,1.1678541370334357,0.768,0.72,0.924,False,False,False,1.1378486430981258,0.040086566164376634,1.1509381163527719,0.03524360986003866,1.1440978224187437,0.016397437526344396,0.013300893458671392,0.01998760781406497,0.3318042609120104,0.49861112403853575,0.2,48,soft_lam4_tau0.1_cubic,soft,4.0,0.1,0.00020911164929765421,0.0001799262439684316
ferro_segers,1.0,1.0,1.0,1.0,False,False,False,0.9561692931016705,0.08195110184982854,0.9709867197562764,0.07190167079703355,0.9780608912981595,0.057413699309761666,0.015622030409124816,0.021891598196489056,0.1906262399955456,0.26713000438486306,0.2,48,soft_lam4_tau0.1_cubic,soft,4.0,0.1,0.00020911164929765421,0.0001799262439684316
ntv,1.15425366379726,0.832,0.8,0.804,False,False,False,1.1102400634280551,0.042925710310266235,1.12156941783021,0.03851996480063127,1.1380159334294329,0.020633523263191518,0.01132935440215492,0.029063724593332646,0.2639293402547461,0.6770703241311695,0.2,48,count_lam4_cubic,hard,4.0,0.0,0.00020911164929765421,0.0030654261755425414
ferro_segers,0.9628050041356493,0.444,0.272,0.116,False,False,False,0.9159438421646845,0.11599289589439986,0.9530048167492449,0.08810023357244497,0.9836904280100375,0.05854129192945996,0.03706097458456057,0.06778997216655587,0.3195107277802681,0.5844321037408359,0.2,48,count_lam4_cubic,hard,4.0,0.0,0.00020911164929765421,0.0030654261755425414
ntv,1.1293519961280714,0.628,0.776,0.888,False,False,False,1.1203133962536065,0.03916402718939535,1.1033879108525735,0.03252145797629287,1.108290998757784,0.01823346813267469,0.016929993727509397,0.018158922974825263,0.43228429103158267,0.46366332264579396,0.2,49,mean_raw,mean_raw,,,0.00022392551912836148,0.0002006799290306689
ferro_segers,1.0,1.0,1.0,1.0,False,False,False,0.956324197956118,0.08606279458822953,0.9299587408963237,0.10978137903651161,0.9337629735535843,0.10334836465630862,0.027195620353757024,0.02335590023511376,0.3159974119348021,0.27138208033867467,0.2,49,mean_raw,mean_raw,,,0.00022392551912836148,0.0002006799290306689
ntv,1.1334205655486176,0.584,0.756,0.912,False,False,False,1.127339290782806,0.0389490326452496,1.1093314583956995,0.0327748599067216,1.1125393241166466,0.016826505864678,0.01811791689684848,0.020353693079967695,0.4651698814157384,0.5225724927586904,0.2,49,mean_cubic,mean_cubic,,,0.00022392551912836148,0.00017390289570172726
ferro_segers,1.0,1.0,1.0,1.0,False,False,False,0.9659658350897148,0.07500474743770792,0.9360645644583313,0.10772375830473117,0.9441917152047782,0.09628514479211361,0.029901270631383557,0.02177411988493662,0.39865837367450396,0.29030322251295104,0.2,49,mean_cubic,mean_cubic,,,0.00022392551912836148,0.00017390289570172726
