branch,n_obs_days,missing_days,neff_realized,p_month_mean,pbar_equalized,native_spectral_error_median,index_spectral_error_median,obs_fs90,p_native_fs90,p_index_fs90,rej_native_fs90,rej_index_fs90,median_native_fs90,median_index_fs90,mean_native_fs90,mean_index_fs90,sd_native_fs90,sd_index_fs90,delta_native_fs90,delta_index_fs90,center_gap_fs90,width_ratio_fs90,obs_fs85,p_native_fs85,p_index_fs85,rej_native_fs85,rej_index_fs85,median_native_fs85,median_index_fs85,mean_native_fs85,mean_index_fs85,sd_native_fs85,sd_index_fs85,delta_native_fs85,delta_index_fs85,center_gap_fs85,width_ratio_fs85,obs_tdiff,p_native_tdiff,p_index_tdiff,rej_native_tdiff,rej_index_tdiff,median_native_tdiff,median_index_tdiff,mean_native_tdiff,mean_index_tdiff,sd_native_tdiff,sd_index_tdiff,delta_native_tdiff,delta_index_tdiff,center_gap_tdiff,width_ratio_tdiff,paired_outcome,exposure_sensitivity_defined,station_id,short_code,station_name,region,neff_frozen,obs_fs90_exposure,p_native_fs90_BY,p_index_fs90_BY,log_width_ratio
fixed,2895,24,4.548027716450594,0.0716475353333076,,0.0034312148248436,0.0034363186180848,0.6042367419010632,0.394,0.002,False,True,0.6186387273892959,0.9334706151087232,0.6249547745495506,0.9129998094809958,0.0828436479393685,0.087353413348944,0.0144019854882326,0.3292338732076598,0.3148318877194271,1.0544370693680103,0.4159371311635489,0.004,0.002,True,True,0.5620806763184679,0.8816484025312549,0.5651819301779695,0.8737024634245872,0.0622986789426044,0.0962087510148181,0.1461435451549189,0.4657112713677059,0.3195677262127869,1.5443144645724107,1.5509946208990133,0.074,0.058,False,False,1.7651144675546275,1.57482515344558,1.764346622467419,1.5745282657439026,0.1477077760824537,0.0146719499099382,0.2141198466556142,0.0238305325465666,-0.1902893141090476,0.0993309242009569,index_only,False,RVIII/841,HQI,Hualqui,VIII,4.548027716450594,,1.0,0.0118899620055744,0.0530070409842437
fixed,2909,10,4.851325882558054,0.0359025908157622,,0.0032732981181211,0.0094346903494323,0.6956586008547833,0.158,0.018,False,True,0.791057757011719,0.9312889159027784,0.7927491635695044,0.9112066540665912,0.0971054093443812,0.0904815560069558,0.0953991561569357,0.235630315047995,0.1402311588910593,0.931786978890794,0.4553466509988249,0.036,0.002,True,True,0.5616130887235897,0.9111912056226348,0.566229938289155,0.8986671346982607,0.0630154167128619,0.0926434266782473,0.1062664377247648,0.4558445546238097,0.3495781168990449,1.470170817093662,1.5671520197965758,0.024,0.028,True,True,1.8655204806758805,1.6119447968604232,1.8633397780820533,1.6109122362929618,0.1393597389875536,0.0213022227206994,0.2983684608793044,0.0447927770638474,-0.253575683815457,0.1528577972049865,index_only,True,RVIII/854,CHYI,Punteras,VIII,4.851325882558054,0.6956586008547833,1.0,0.0749067606351192,-0.0706510538430404
fixed,2918,1,4.85063896161343,0.1631722821862476,,0.0051861524624656,0.0007273403061192,0.6509408312847643,0.624,0.004,False,True,0.6327116212338594,1.0,0.6292985823099507,0.968531793961457,0.0707951984481524,0.0610076779197742,-0.0182292100509049,0.3490591687152357,0.3672883787661406,0.8617488086349943,0.5332275691873788,0.604,0.002,False,True,0.5191184228522303,1.0,0.521434946390423,0.9552251326636516,0.0563992923894609,0.0656191073213095,-0.0141091463351484,0.4667724308126212,0.4808815771477697,1.1634739469456583,1.8283172834123265,0.692,0.194,False,False,1.7658844403355518,1.8348905694031856,1.7714050024133126,1.8329353289754609,0.1179112593687705,0.0097926933645434,-0.0624328430767746,0.0065732859908591,0.0690061290676338,0.083051384719049,index_only,True,RVIII/873,CHLII,Puren,VIII,4.850638961613428,0.6509408312847643,1.0,0.0184954964531158,-0.1487914560810477
fixed,2869,50,5.199355045521616,0.0367104637553946,,0.0068491272618856,0.0070644148866527,0.6908080721549814,0.444,0.028,False,True,0.7017203073972004,0.9643866832828912,0.7000581097416205,0.9292095495306432,0.0895387748691267,0.0880326964178608,0.0109122352422189,0.2735786111279098,0.2626663758856908,0.983179595058473,0.4695410233881427,0.108,0.002,False,True,0.542687630686778,0.9101789038103588,0.5448066208794446,0.8986259491998562,0.0621612304812848,0.0862370818002051,0.0731466072986353,0.4406378804222162,0.3674912731235809,1.3873129784032758,1.6987065709031937,0.26,0.064,False,False,1.804113791605196,1.7281967888425598,1.7971921719476998,1.7273809909025308,0.1539126380958941,0.0208947073199533,0.1054072207020022,0.0294902179393661,-0.0759170027626361,0.1357569305448125,index_only,False,RVIII/874,LAII,Los Ángeles Oriente,VIII,5.199355045521616,,1.0,0.1127628654722225,-0.0169634745477122
fixed,2916,3,5.209570264243777,0.147178165799577,,0.0080558396869901,0.0004834939805855,0.7009909495321368,0.766,0.004,False,True,0.6513752882958755,1.0,0.650336807237206,0.9742658521758945,0.0756541514990357,0.0540413445550425,-0.0496156612362612,0.2990090504678632,0.3486247117041244,0.7143209392247379,0.5060753997878276,0.108,0.002,False,True,0.5780232533149943,1.0,0.583090843447671,0.9621709368407604,0.0640193915549971,0.0592792231468839,0.0719478535271667,0.4939246002121724,0.4219767466850057,0.9259573030455638,1.867466161231892,0.83,0.406,False,False,1.7501144299380706,1.868994837769036,1.749945529496311,1.8676337125147136,0.1201362002188392,0.0088363090281865,-0.1173517312938208,0.0015286765371447,0.1188804078309655,0.0735524264300879,index_only,True,RVIII/875,LAI,21 de mayo,VIII,5.208727826735544,0.7009909495321368,1.0,0.0184954964531158,-0.3364229229225202
fixed,2913,6,5.672571500304316,0.2140819284039117,,0.0030354711722348,0.000211422254062,0.5804232935513486,0.564,0.002,False,True,0.5692252510760402,1.0,0.5635988451017768,0.9643732040807012,0.0834368808789047,0.070655011268668,-0.0111980424753084,0.4195767064486514,0.4307747489239598,0.8468079166479348,0.4466411214467148,0.434,0.002,False,True,0.4547982736282689,1.0,0.4542368580621953,0.9679404403339948,0.0481389568883198,0.0633735800918707,0.0081571521815541,0.5533588785532852,0.545201726371731,1.3164718180099586,1.845205995262302,0.982,0.398,False,False,1.5664228782373284,1.846185067234584,1.5638235638986429,1.8440351704712192,0.1331506616641918,0.0081357384655096,-0.2787831170249735,0.0009790719722815,0.279762188997255,0.0611017501815202,index_only,True,RX/A01,OS,Osorno,X,5.672571500304316,0.5804232935513486,1.0,0.0118899620055744,-0.1662813908658187
fixed,2919,0,5.244669591094443,0.1195779609541028,,0.0058051393810165,0.0008915370312702,0.6431228961200024,0.888,0.002,False,True,0.5574361793439998,1.0,0.548590163076047,0.9763844573379302,0.0838269530843189,0.0538370996322528,-0.0856867167760025,0.3568771038799976,0.4425638206560002,0.6422409219395004,0.6257428604462943,0.944,0.002,False,True,0.526316844986814,1.0,0.5266865533886316,0.979881269959528,0.0607117445720656,0.0470761590610003,-0.0994260154594803,0.3742571395537056,0.473683155013186,0.7754044854553556,2.0183462846165283,0.99,0.634,False,False,1.6272852082042295,2.0160570680820697,1.6315382020425928,2.013967794913211,0.1553503083685742,0.0105049897438903,-0.3910610764122986,-0.0022892165344585,0.38877185987784,0.0676212995919313,index_only,True,RX/A07,PMII,Mirasol,X,5.244669591094444,0.6431228961200024,1.0,0.0118899620055744,-0.4427917778689963
fixed,2908,11,4.658716094585288,0.1081607222380273,,0.0028538783394259,0.0018502157168365,0.622474235054045,0.796,0.002,False,True,0.5776297410551198,1.0,0.5711996029155939,0.9828169472106284,0.067515617762489,0.0454867105353668,-0.0448444939989252,0.377525764945955,0.4223702589448802,0.6737213113472844,0.4928848203041751,0.39,0.002,False,True,0.5052349046270439,1.0,0.5065670414037299,0.986440588587585,0.0495459948778092,0.0386429698184768,0.0123500843228687,0.5071151796958249,0.4947650953729561,0.7799413436702134,2.1256190989573054,0.994,0.698,False,False,1.772182265948311,2.120555697617276,1.7722669690091983,2.118107341899418,0.1317161016648736,0.0138510235052685,-0.3534368330089943,-0.0050634013400294,0.3483734316689648,0.1051581646449707,index_only,True,RX/A08,PMI,Alerce,X,4.658716094585288,0.6075246022359583,1.0,0.0118899620055744,-0.3949387382261248
fixed,2917,2,5.303878315012323,0.2396947941253606,,0.0035649926085764,0.0003272016074976,0.6735612019693282,0.726,0.018,False,True,0.6319816586256212,0.9998618985875296,0.6311777534395607,0.9441322505814236,0.0734047146998656,0.0822388397979651,-0.041579543343707,0.3263006966182012,0.3678802399619083,1.1203481974450695,0.4633720006356269,0.258,0.002,False,True,0.4911479780502725,0.9350462913205692,0.492625365616741,0.9144359789106914,0.044348485968323,0.0871810578835193,0.0277759774146456,0.4716742906849424,0.4438983132702967,1.9658181329073663,1.7394159818748012,0.564,0.432,False,False,1.7189211537568163,1.7404296207349716,1.7228088032173654,1.7387645107487797,0.1166489695705899,0.0082595048492957,-0.0204948281179848,0.0010136388601704,0.0215084669781553,0.07080649644571,index_only,True,RXI/B03,COI,Coyhaique I,XI,5.303878315012322,0.6735612019693282,1.0,0.0749067606351192,0.1136395275664968
fixed,2919,0,5.320691503153492,0.2550403225806452,,0.0032843297114433,0.0005055492385958,0.6590349104399102,0.634,0.012,False,True,0.6400893399205744,1.0,0.6379338443819776,0.951863238476361,0.0758766356835649,0.0821103343994212,-0.0189455705193358,0.3409650895600897,0.3599106600794256,1.0821557078762971,0.4568144636939469,0.288,0.002,False,True,0.484864011898392,0.9742009725676528,0.4837375823484988,0.9381007018381842,0.0491726457941123,0.077111222345461,0.0280495482044451,0.517386508873706,0.4893369606692607,1.5681731397640664,1.7378239637334587,0.668,0.394,False,False,1.69033181179714,1.739398073438383,1.685267239228861,1.7380748587442636,0.1360881965079412,0.0087468194920404,-0.0474921519363187,0.0015741097049242,0.0490662616412429,0.0642731678167987,index_only,True,RXI/B04,COII,Coyhaique II,XI,5.320691503153492,0.6590349104399102,1.0,0.0535048290250851,0.0789550775348341
fixed,2842,77,4.222860157818283,0.0947987327494996,,0.001425012676629,0.0013666028900477,0.3684948263610613,0.124,0.002,False,True,0.4878421973611099,0.912199368656484,0.471858129438207,0.8925494004026766,0.0707125975252583,0.0993007372446596,0.1193473710000486,0.5437045422954228,0.424357171295374,1.4042863749869785,0.4008335114340671,0.638,0.002,False,True,0.3881720430107527,0.8513136312624097,0.3860359649547734,0.8500431582561123,0.0443412513497866,0.1006422233624364,-0.0126614684233143,0.4504801198283426,0.4631415882516569,2.26971996276146,1.7616138161559922,0.934,0.174,False,False,1.4788867863582749,1.7717292742395605,1.4825333472894489,1.770342216162592,0.1810525261354808,0.0112973866172147,-0.2827270297977173,0.0101154580835682,0.2928424878812856,0.0623983926562883,index_only,False,RXI/B05,VI,Vialidad,XI,4.222860157818284,,1.0,0.0118899620055744,0.3395292555928526
fixed,2892,27,4.833275114309974,0.1342710085862737,,0.0013390068863979,0.0012777112066708,0.5222566088153895,0.414,0.002,False,True,0.532805254054596,1.0,0.5245021158086278,0.9479509058581512,0.0623330565958547,0.0848956070715152,0.0105486452392065,0.4777433911846105,0.467194745945404,1.3619676574172608,0.4679558706321574,0.958,0.002,False,True,0.4084884150355657,0.994529499274994,0.4071277013742864,0.939498603333175,0.0358610714049725,0.0852390357138914,-0.0594674555965916,0.5265736286428365,0.5860410842394281,2.376923844558356,1.794760651358109,0.972,0.274,False,False,1.516626967785656,1.8004540312559214,1.514605554188656,1.7988679568037949,0.1371694639091447,0.0119071614979217,-0.2781336835724528,0.0056933798978124,0.2838270634702653,0.0868062115181001,index_only,False,RXIV/E04,LU,La Union,XIV,4.833275114309975,,1.0,0.0118899620055744,0.3089304610556942
